ASV_ID,Placement_Global,Placement_CyanoPlastid,Placement_Cyanobacteria,Placement_Prochlorococcus,Placement_Synechococcus,Placement_Plastids,Placement_Stramenopiles,Placement_Dictyochophytes,Placement_Pelagophytes,Placement_Viridiplantae,Placement_Prasinophytes
29e456e49a3b3956ef4131943d36c789,SAR116;SAR116_IIIa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f851b15be219f16810606212c526cc05,SAR116;SAR116_IIIa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ee4e158120c1abed2d3e213da455e3dc,SAR116;SAR116_IIIa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d587c49eb49e3bb7b16120e95c2fadbb,SAR116;SAR116_IIIa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cf4924f7e9af262c60fbecdc2c446ea4,SAR116;SAR116_IIIa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8a25fbcfbb0816192bbb07695390dfc0,SAR116;SAR116_IIIa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813e019d94f173f486a941e14254f584,SAR116;SAR116_IIIa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45f16a6c6e32ed1171c95685992d768c,SAR116;SAR116_IIIa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8f7da28648e1c5a12d69e76acff98a27,SAR116;SAR116_V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f2c4e562d8a17ddcce2779e8213aad95,SAR116;SAR116_V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f0222f352b270b98ff816499124d4599,SAR116;SAR116_V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80ab393cc1acf7060caecd90477128a3,SAR116;SAR116_V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68969977b7e89540a81842f38e8c1900,SAR116;SAR116_V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3adfc4b0f26f95636ca988770f1cd959,SAR116;SAR116_V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2fc855c532437fed89099a27ba1eced1,SAR116;SAR116_V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11d120145cae6f3bea05ae959958b52e,SAR116;SAR116_V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fb8285d6ab0711e70f357d2afe1596c0,SAR116;SAR116_V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eecc80fdb33011fd2aa6046f7d9de8ae,SAR116;SAR116_V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ee04d24d792efabcdeca8fb9c609883c,SAR116;SAR116_V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
da5a2512c1b2f1b30ae9b62af659fc70,SAR116;SAR116_V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4cb3c675fd43372f1108704367e3c5bb,SAR116;SAR116_V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40abe27587585eb407cb7f246237df88,SAR116;SAR116_V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34c378745338b0c626eda4d8f9d65772,SAR116;SAR116_V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
db1713c112f1d222fc14453c24017bf8,SAR116;SAR116_V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12184e72f836dc474de0dcf358534aee,SAR116;SAR116_V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f8e6a48a5b30e844ff5376ddeb1c6c12,SAR116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573ce8beeafd26abd4e84698b8d9aa32,SAR116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17b7e5ac855cfa663adfcadf28b7a9a5,SAR116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eb3fc8eb46d9f7af03adbbb95ff6a1fc,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c8e6d31fee4a6d1a46c9656ddf313832,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8e6f52981c3b2712fcb92a7d857ac8aa,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59481c2558e6f795cf5ce9d57950541e,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07bc0eaff7b92441cd21076b884bda5e,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f714adc6a335326d93dc55cbda2ac95c,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b5ee6d88a324b54869b0019c9dc9979a,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a3ff8dc70ee36dbb944997ce42b92816,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8b8882975ba9bbacd189f4b111319ddb,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6b840120be66c9485816aee90d547e8b,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06723fee58785c6ff4b62f5c5cf0abdd,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fed09294b3b4168443f05bba1379e9be,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f66a7f0d4bcd92811077fecb7ccac041,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f03cb0f76191f7cf72a181140e78dd1c,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ee65800c85dece03a404385336083f2f,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e6469120915acb358c2707ab66eb4717,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e62bd0eaa37f88b7178751b4e8d2cd52,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e62a48ebbc029694f41afad9e87f73f2,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e561eb5a951c175bbb0abd41d70c7f19,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e1c87959851b2cbafb8f5149ec305447,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
df1c58609fc9a0910b057eb26cd9e547,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
db563f95ecb43f649b4365396a3d2019,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
db1ab2f5979db3e1aa616f5b16c476a4,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
da4a82779152d65ff31bd1e91997bfac,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d9efd900e31ce31ead2babee69292f8f,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d785000b02f0728ecbb3d78397e90222,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d70d9c059e0faa781f4e215102a9c199,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c6cc3cff06b227d1eb43e3bcab2cc5de,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c63211cfc5c47eda5d9c19fa12649339,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c53e04578c60f99d30fc6c1a657b43f9,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c456d6a238a9d2bd05ace3360e16074a,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c0435eafd5191629bd9510aa15020051,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bf133288f8b0b052742a8369ddc745b3,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bef57e4934d8182ed02df9785f55e180,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bbb62701cf59f00f8e047ac8c1a70ae8,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b92826a6ec2cea3b9c6222eaaebf652d,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b916a661df76736858b8c6bfa406c3e0,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b7c6a11e8e27f79c16616e0a1ff509b6,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b08c2f5764b1f5241495cf0ec2b53d66,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad683ec50fc9dbdf1c9f70868b888365,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a5ab34ede0ad0fc6bc9c8ca25a59780e,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9d07da5a5ea8929d6fdd67d2d07ae101,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99ef878af5b205cdc657ff4678a8010d,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
976814fdcc24222c5c471d9c0c0078f5,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973390019a4a237c8682f4512accc607,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96adca0e96aff8221b07b929e5d58c08,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
936490b05c1a341293a09714e3dab79b,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9046976670ff87ab096602ebb365653d,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90339c344de7610cb6e8f630bfda4bb9,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8ed90ab8e7181b654f05bb943ed0d6a4,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8afbbb4dd10b192648f1b3206867ba7b,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8a4cd2664700618d9892ace90e2800a6,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87ddd978a0a7abedaf2dc8dd4305c8c5,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82d0c7eb4ff97326dbe52089b899a973,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7d9697574ad0b231580149053f8faab2,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792dd7353674ab5123eb5285c315ab08,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78c8029ce71b7ea254b4d375dac59bb1,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77424fff0f5e2b1ae1812b31aff9d49d,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747ea7754840ce8eb3d94993ae5ac077,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72dd3b030a55ec6ef56a120978d2bf6b,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6d8e4b8b80e54a2a8ff4b988e21e58d9,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6887d604a15119fe27d4a5cfde8f0524,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666d6111d3d62f20351c88aa759675ae,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6491eb6799a2ef2601e687fd990925c7,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5eac574086e130e9f5315ab29ca26931,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57d78ef1a05af79d3328af3ddbc60af9,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57739b5b614a656882b6168b6883a762,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4e773221b727d60bc667b3ef0dfedb79,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4b1e1eed2d490c057a691fe05cb685db,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45ddd163c065265e4dd09198e53259b6,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44f91ab98ad1d77d92df3c9d119d3638,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3f6576c1c33d54915210af15aca66d92,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3e595e276b0b06aa61e4fe323b562496,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3c38fce7c199e479c6db91953ea6fbcb,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393e32e86f20ce832b88614e9cc4c08b,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3130d71c8169083eb75ff09c8e75d945,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30ceb9bff56d885ae98a5f424767d32e,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305514297f956b7a0ae6f5c24c02a55b,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2fc5560ef5903bdc9daa1aa295ec4986,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2faf0d73082acd3905f97023c30277fe,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2d7de854c43ae2dd106c21de24f1b7fc,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2ccd7a1e00547bb7edec5d87d1f6f3ea,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2a81dc52f1c7b66e9afbeb7493458471,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22a4a51ab924bd2c550d71c27dc87fa3,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1d10ad70befd566311b8474854cd3a55,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196498df8a05b131e694df5474f94541,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151ef98cc50e2a24b03ece0bf1d88c42,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14eb08cf50f04fccb6f37cd849f64ba5,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145c566bd27574cff16d32466218b45e,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11f1fa54b33c2f45e69d5aaf064d8668,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10c60aae2e83d1560f2a3c1842b30b9b,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0f32f767d8cfc9876a47181058751ed1,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08d835b963e8a4f1cf88ef374c3a57b5,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
087bf4a479c730f7146192b22c8ac229,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08055575917cc3fe7257c345dab5cbff,Rhodospirilliceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fe7f24612fce7a8a0b7ce9092889e9aa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fd64281ca0f16d78c14571ad4f0bdb9a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fad961cfb6782ea44ddba9847d3cb370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f9fa922ddc5ff167e339ff90cfde324d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c096f400c52f02396603ae1f1cb6a4b4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ac0d8e744150c59c81742b2b4bbbcb81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9af018e5ec35fad6bac270eb91e15510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82ed4eed65396481fbf8728633c2b29a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780f6628c5ebb19d4a0e0d4d136200fc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68cdbdc967fc12ee945a59b70c27641b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6861b3241bbf3c345461f4b05a6dff27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679405d72920c16b557741a0ad515147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643c11260a2b7fb30d5f6e948848a7ba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6277fb17eeed1f700c65310c0a55ee41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5d68e3d910699efd464f76fcf047a125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5bf3810c1f76f56f0a1c353325533ff4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431c412348a63027c479b9712b3db521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4270c7cee4548d096c7aa9bb59fd7920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3ec650fb9009c96ad7b369d59a3124d5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3731e9fc36ea16e1b393607e375508b3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32552d0b14cc2016650c47b50dcf9ed4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2c0cd9e94fca3489705cec8a962149ed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24005e00bd96e0d6ca66c1b184d6b2f7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1cce21a54502547317fed2d65f9da371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196a0886d81cf8aa4cb356ee68222240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9645ec3e9552ed987fd2547f197dc7bd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e422bbc0c926d0f8bb2c623c3d3b007b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e2808211cca2359d0b4a634e4c8fbfa1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
addc3ba232ceea5e3332b81dc02c0fb7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62df4c8f1c366bae1f85a0720a091fff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4ad284a4e804491a533ac7f29d34a35c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2279bd8ef888c83c0f373e09d9029266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ef6ea70f0028d04b81ee6a81d18e5700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a6abeffa3bd8567c280a9f4458b0ff7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9fe04276e66518e7e804842f5159f5bd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98343e8519e42d6543049cdc141ed21b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7f427c869efd475e83c207e942135db9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eabdc4266debe11a2f352ce9254f5630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e24a94376139eddc3ad62d94485c1f54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d6743ff23281fc5d3192e94fe15b0a2d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c02e308be1b86f9b5f6d1a65316bb77e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bcf3fb59743561b64d0c344dc9788c56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b970df4b95cfc4e280d2a0445a7e2506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b3e01e4b9a364f4351df082e424d057a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b0b1adf6fb7c61cdd2af48e61342c3d2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a553d51b74c13d18e18ca7d5bc431dc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9637c9e4868cadce07855127aa573087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92e97b250fd3fd1536ae890bd51ae82b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7f52409a7cea6f678857dd1a5b48a8ae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2191684bf5a9dead0dab43dea9e9d90a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04b1ea8ff6866ae4f3aec987380f3e16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fddc2e4dd651f3bf286deaa3b9321f84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fd62dd35bb3d829cf73ad1e2e8c9d912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fc7e780fb5d23996ef54ce9f4db2c224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fb78ee9c71d0e85090e26117d5385b32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fa3d41c06c81e2ce2ab98f5c3493e83d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f30b00155f23f7ed3383572354bd5e28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ec960fba1b8edd6ed087ecd231b85734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e9a688c2eb16a4b16b08f781164a7c05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e923c1fdba332d900e01aebbb3feec4e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e743612131ba7830cda30bebe8cedcce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e3210091745dc1fb80d82d1019a65804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e1e3a78213273f7bb5b9206f6a3fd82f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dcc43dce63757e0684bc41a6e598531a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d849315660375b2e51f871dbd39b7d36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d7e5c5313833e59c6b1fc0e8fa81b03a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d658e2b5655907536414478b98a444ca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d4f332f73745805fab59dae22ff1f2d2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d3de169a4212612835f602a23efdff69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ced7884f6e473228738523acf88dab58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cd16f954d941c98a35dcd0f856a3039b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ccd0ee4d4d910ccb02200b15412076d4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c3d77136ba3151281ad5afb68751231f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c31fab4de40f2c54198ca0f5da79600e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bf37a788d4e8ab8ff99fa743fbd26a08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b9aa34053c0276ae4e1f5f6e93f162a9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b781c1ae86bb79646e9c27c6631fad4e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b5e216a50524b5e3d42351373d9007ae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b57befaf8696f4ff8b5640a8882762ee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abd35e868338cf1bbc0cc44d93f24a5b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aa70fe72e56f0e4e4c73ba7fd645efba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aa56328fd0661fdf26ca36db026a8d23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a9cd92a885dbf8323eaae06854e0ab88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a8f0927ba669ab491190bd10af5f9670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a7105a1868f5fc3f4ecb3f6d1e6709d8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a5f778f4232f88d9aa16e7535f44b20b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a5c3f12106572aadbc9650601494a64f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a09257d2a75b5b149db9e860ea875c1b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9bb13dafa2e19625e1864474ed0ec36f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9b5c215ca350351df18615ed36695fac,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9a860dd1ee87ab3132e8cf4acd20fa9e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9a7c9803e446de9936255a11c6175512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9a3525de48bad9bd5ce575e8842a06f1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99a381d7a3ba6014bf100c6da4b13157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97e3a80e4f43731832d7a494a7dd8bbc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9792fc4f4293c2bed49dff9dcebb172d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
972bf059c7e28bdc10ae6a46e902ab41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93b7a68a79da5953fe7c45730117b5d9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939ec2cccf091880543d3a0b22dbceee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9399e94c170610853e2c5398d63b1a0f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93026144429d626e8f210594be428e1f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9214ff969f30ff7f5eb039d14ddd2b19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91d982950af2a8ec385b80330844cc21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901432e05bca98548c74d04e15f75f03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8a0357f988795717d433e4e87672db9d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893dca3e4cf791a6c9f872b3d0471f71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891bd7920131cf17ff1d5d1f49be1eac,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87d87027d4ca568ca1496f42faadd01b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
872e8ffb2598998b1ad818ff492b20cf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847b914e71149d0c9d9eec8a33693826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
